epoch,lr,loss,fire_loss,other_loss,effective_rollout_steps,teacher_forcing_ratio,prob_mae_mean,best_iou_mean,spread_iou_at_best,dice_at_best,recall_at_best,mpd_at_best,save_thr,ious_by_thr
199,1.5357968331482925e-05,4.297140979766846,1.99505672454834,0.3472844034433365,5,0.09999999999999998,0.09695379397807977,0.948692798949507,0.7494256713255105,0.9676517930504277,0.9805369964013558,0.27240148627966876,0.6,"{0.2: 0.9178562662341287, 0.3: 0.9356774849916653, 0.4: 0.943270166377959, 0.5: 0.9481942932298316, 0.6: 0.948692798949507, 0.7: 0.9478617125364207, 0.8: 0.9436504602082186}"
144,3.88492966905711e-05,4.365698432922363,2.0084513425827026,0.39293148517608645,5,0.3487437185929648,0.11816208771406075,0.9374370944523298,0.6464288950552933,0.9608137035075399,0.9699422030753524,0.3560675450066809,0.7,"{0.2: 0.8398032432357803, 0.3: 0.9105475922866854, 0.4: 0.925635102822715, 0.5: 0.933851229509548, 0.6: 0.9371849560321633, 0.7: 0.9374370944523298, 0.8: 0.9312043167113748}"
149,1.5357968331482925e-05,4.403626537322998,2.0235750675201416,0.40005279183387754,5,0.3261306532663316,0.11529036974295592,0.9385850468046737,0.6523288584101918,0.9614858743360464,0.970392017637144,0.34791342279947013,0.7,"{0.2: 0.8647898180225146, 0.3: 0.91429497466475, 0.4: 0.9279754325583167, 0.5: 0.9349978901387157, 0.6: 0.9384234838958193, 0.7: 0.9385850468046737, 0.8: 0.9327392473293852}"
154,5.2910575568299456e-06,4.400017642974854,2.0188033103942873,0.40382970571517945,5,0.3035175879396984,0.11268203648237082,0.9395847739894324,0.7038727362149058,0.9618661150708271,0.9798146268346184,0.3373407396818941,0.6,"{0.2: 0.8782882849201923, 0.3: 0.917014761795109, 0.4: 0.9304513364758193, 0.5: 0.9369821394451827, 0.6: 0.9395847739894324, 0.7: 0.9392796921574321, 0.8: 0.9339037924375091}"
159,0.00029536601626647306,4.405562973022461,2.0328954458236694,0.39430302381515503,5,0.2809045226130653,0.11026927523123913,0.9406738717518096,0.7088767915515073,0.9626029301190672,0.9795628059589794,0.33003211996708287,0.6,"{0.2: 0.8862252790875575, 0.3: 0.9198306085016029, 0.4: 0.9320221220123458, 0.5: 0.9382840210588699, 0.6: 0.9406738717518096, 0.7: 0.9399911520668989, 0.8: 0.9353736039659498}"
164,0.0002770383690115472,4.43501501083374,2.0222285985946655,0.4385655879974365,5,0.2582914572864321,0.10812365282804538,0.9414664229975406,0.7107129136859877,0.9630048701641215,0.9791641793468048,0.323446174069936,0.6,"{0.2: 0.8918647064743663, 0.3: 0.9222365982056723, 0.4: 0.9334895984125487, 0.5: 0.9394134484997113, 0.6: 0.9414664229975406, 0.7: 0.9407246048479576, 0.8: 0.936744248602827}"
169,0.0002465200384879317,4.350938606262207,2.0137592554092407,0.3761018306016922,5,0.235678391959799,0.10598963976670535,0.9422617455350667,0.716022249734697,0.9634022921475727,0.978423396468792,0.3181118400919341,0.6,"{0.2: 0.8960250909099284, 0.3: 0.9249174393156042, 0.4: 0.9351507519385017, 0.5: 0.9405377628114558, 0.6: 0.9422617455350667, 0.7: 0.9414160877410089, 0.8: 0.9374434405557907}"
174,0.00020679837152099,4.416992473602295,2.0380138397216796,0.39500194787979126,5,0.2130653266331658,0.10407519512451611,0.9435194899961752,0.7227501088640118,0.9641439755243286,0.9783623139006462,0.3089418893283879,0.6,"{0.2: 0.9005760590516828, 0.3: 0.9272527195689395, 0.4: 0.9364306639084621, 0.5: 0.9418027333224799, 0.6: 0.9435194899961752, 0.7: 0.942707621865284, 0.8: 0.9381821786313955}"
179,0.00016176160163057374,4.354655075073242,2.020459032058716,0.36683604717254636,5,0.1904522613065326,0.10237456189516263,0.9446109663735314,0.7273304145112145,0.9649138041615339,0.9783802443796105,0.30090198286459363,0.6,"{0.2: 0.9052004012395332, 0.3: 0.929576858476023, 0.4: 0.938206305706438, 0.5: 0.9434717801976108, 0.6: 0.9446109663735314, 0.7: 0.9436275510354519, 0.8: 0.9390257058044921}"
184,0.00011581824164318389,4.3238170623779295,1.999874210357666,0.3675171256065369,5,0.1678391959798995,0.10078121320559429,0.9453213040284169,0.7298235945413287,0.965360038917396,0.978843177573568,0.29588624588020823,0.6,"{0.2: 0.9095009522718408, 0.3: 0.9314335307638217, 0.4: 0.9394344336417806, 0.5: 0.9448959418396226, 0.6: 0.9453213040284169, 0.7: 0.9445173173137444, 0.8: 0.9402528534021537}"
189,7.346554774059796e-05,4.284681272506714,1.997789168357849,0.3360380530357361,5,0.14522613065326628,0.09937901775806378,0.9465869177527909,0.7340528834629548,0.9662168355870537,0.9793003479193899,0.2873504796473815,0.6,"{0.2: 0.9126694523737763, 0.3: 0.9328115616876584, 0.4: 0.940672772917475, 0.5: 0.9461458798137844, 0.6: 0.9465869177527909, 0.7: 0.9456182488722337, 0.8: 0.9409709085530715}"
194,3.88492966905711e-05,4.367858028411865,2.007675886154175,0.39761554896831514,5,0.12261306532663319,0.09804928302764893,0.9483524184879707,0.7378699007425719,0.967573369997977,0.9805650697707222,0.2780961805151294,0.6,"{0.2: 0.9155457484483599, 0.3: 0.9345757973325288, 0.4: 0.9422440323880861, 0.5: 0.9472681225274553, 0.6: 0.9483524184879707, 0.7: 0.9466557207520103, 0.8: 0.9418871891089796}"
199,1.5357968331482925e-05,4.297033071517944,1.9949378728866578,0.34725998640060424,5,0.09999999999999998,0.0968395492587334,0.9494126645552086,0.740874701813276,0.968373198059946,0.9811868890724452,0.2708699259078868,0.6,"{0.2: 0.9182894569431744, 0.3: 0.9360174212290645, 0.4: 0.9438648980148528, 0.5: 0.9480338213633467, 0.6: 0.9494126645552086, 0.7: 0.9477486057964623, 0.8: 0.9430325754516016}"
4,0.0003,2.4939159870147707,1.1878816843032838,0.263237202167511,1,0.9819095477386934,0.40418138030247813,0.8285681222408084,0.33578711697849545,0.8906449536260885,0.8711617585813335,1.2882337461095357,0.6,"{0.2: 0.1320378760851454, 0.3: 0.1320333413050273, 0.4: 0.16851644507803729, 0.5: 0.7285879975687787, 0.6: 0.8285681222408084, 0.7: 0.724672944969488, 0.8: 0.37694165939037166}"
9,0.00029536601626647306,1.873422956466675,0.8865927934646607,0.24308594465255737,1,0.9592964824120603,0.3220364573674324,0.879798916618436,0.43047803295661025,0.9273679459535148,0.9366245321848266,0.7799030007976291,0.6,"{0.2: 0.13204571858003444, 0.3: 0.14374246329505672, 0.4: 0.531678335938106, 0.5: 0.8344741137336528, 0.6: 0.879798916618436, 0.7: 0.8542739315624803, 0.8: 0.783966995840092}"
14,0.0002770383690115472,1.5820544719696046,0.7074810981750488,0.22824535071849822,1,0.9366834170854271,0.3168473075597714,0.8815756519581077,0.4354812065117085,0.9287358843243422,0.9401193494902697,0.7649416709339731,0.6,"{0.2: 0.13204795147701204, 0.3: 0.1504959618632917, 0.4: 0.551106638926966, 0.5: 0.8372270882678322, 0.6: 0.8815756519581077, 0.7: 0.8573960745571628, 0.8: 0.7897270409345223}"
19,0.0002465200384879317,2.6715910911560057,1.1642699480056762,0.39423828125,2,0.914070351758794,0.3071466615566841,0.8842787465816673,0.44411465979994336,0.9305421387968451,0.9434510537085902,0.7458309907035854,0.6,"{0.2: 0.13205509340127738, 0.3: 0.17084821890285326, 0.4: 0.5891062911045163, 0.5: 0.8426052625414265, 0.6: 0.8842787465816673, 0.7: 0.8624030711017409, 0.8: 0.802083454717538}"
24,0.00020679837152099,2.603277349472046,1.1380698919296264,0.3691213011741638,2,0.8914572864321608,0.29652370779942244,0.888056753278506,0.45440979621553523,0.9331774692516123,0.9505265498180362,0.7189856206901266,0.6,"{0.2: 0.13206155831110314, 0.3: 0.2051061600931721, 0.4: 0.6359366938356822, 0.5: 0.8484751310830632, 0.6: 0.888056753278506, 0.7: 0.8698465591891326, 0.8: 0.8152732323114174}"
29,0.00016176160163057374,2.5311782360076904,1.1157081365585326,0.3420419216156006,2,0.8688442211055276,0.28589045925018114,0.8908671796201165,0.46415142088254296,0.9349627515231455,0.9557361414536387,0.698655044674735,0.6,"{0.2: 0.13206813273136392, 0.3: 0.25623595767114105, 0.4: 0.6803539731511509, 0.5: 0.8530134455227023, 0.6: 0.8908671796201165, 0.7: 0.876842200278343, 0.8: 0.8292741352564178}"
34,0.00011581824164318389,3.4238112926483155,1.5131644010543823,0.4470046520233154,3,0.8462311557788945,0.2751475358620668,0.8933210897156081,0.4745718236004089,0.9363421252269319,0.9592389691491112,0.6799976267919983,0.6,"{0.2: 0.13207582195666107, 0.3: 0.3203100003233889, 0.4: 0.7194231362869836, 0.5: 0.858671421961367, 0.6: 0.8933210897156081, 0.7: 0.8822942784589571, 0.8: 0.8392099378890688}"
39,7.346554774059796e-05,3.3623865127563475,1.4949209451675416,0.422603839635849,3,0.8236180904522613,0.26449045844567126,0.8957851285616434,0.4855522107686936,0.9376621303827779,0.9626308363358268,0.6625115944425121,0.6,"{0.2: 0.13209288242809394, 0.3: 0.3876622850458634, 0.4: 0.7534203403080627, 0.5: 0.864065532331743, 0.6: 0.8957851285616434, 0.7: 0.8887288450675951, 0.8: 0.8494494752075761}"
44,3.88492966905711e-05,3.3701875686645506,1.5025306701660157,0.4095400393009186,3,0.8010050251256281,0.2540279191273909,0.8983705225326275,0.49738223570416196,0.9390034041774005,0.9654524120468957,0.6428646627011857,0.6,"{0.2: 0.13218572930262587, 0.3: 0.4443155550777159, 0.4: 0.7836173458636825, 0.5: 0.869285134229216, 0.6: 0.8983705225326275, 0.7: 0.8926326896783376, 0.8: 0.8584021833235105}"
49,1.5357968331482925e-05,4.097725868225098,1.8241671085357667,0.5018053829669953,4,0.778391959798995,0.24395517317148355,0.901176540923687,0.5073106092059082,0.9405463120109321,0.9687484260236194,0.6217772339936448,0.6,"{0.2: 0.13263847132967113, 0.3: 0.49473774801696807, 0.4: 0.803805029283586, 0.5: 0.8742455296212535, 0.6: 0.901176540923687, 0.7: 0.8969661207349463, 0.8: 0.8665152907466088}"
54,5.2910575568299456e-06,4.115458011627197,1.831322693824768,0.49517800807952883,4,0.7557788944723618,0.23422192877683884,0.9038496722384546,0.518335695896486,0.9419531772514201,0.9713379829143215,0.6051593514240473,0.6,"{0.2: 0.13401887977896124, 0.3: 0.5395981565776686, 0.4: 0.8184219994996109, 0.5: 0.8789602285391785, 0.6: 0.9038496722384546, 0.7: 0.8999097398239146, 0.8: 0.87381841488512}"
59,0.00029536601626647306,4.092003965377808,1.8314908504486085,0.4739846348762512,4,0.7331658291457286,0.2247245621222716,0.9061524664733887,0.5285283594359448,0.9431679065435485,0.9732763391296027,0.5884904370771764,0.6,"{0.2: 0.13760030066994375, 0.3: 0.5793426909473022, 0.4: 0.8307649273801022, 0.5: 0.8839065097960852, 0.6: 0.9061524664733887, 0.7: 0.9033536773331997, 0.8: 0.8803609306843327}"
64,0.0002770383690115472,4.739491176605225,2.1072702407836914,0.5745459794998169,5,0.7105527638190955,0.21527182024258834,0.9081913358515777,0.541470161772073,0.9442720006285711,0.974149797973237,0.572548340218491,0.6,"{0.2: 0.14627371442270784, 0.3: 0.6186043916449899, 0.4: 0.8426109165873791, 0.5: 0.8881177881864354, 0.6: 0.9081913358515777, 0.7: 0.9061176892047592, 0.8: 0.8857014486071896}"
69,0.0002465200384879317,4.649712753295899,2.0840911865234375,0.5316720068454742,5,0.6879396984924623,0.206226830299084,0.9103318261996941,0.553546314980906,0.945437520725676,0.975789759484987,0.5569952043428897,0.6,"{0.2: 0.1670764464933768, 0.3: 0.6539853988898688, 0.4: 0.8524168047384723, 0.5: 0.892165733021019, 0.6: 0.9103318261996941, 0.7: 0.9090092218033475, 0.8: 0.8911418729796017}"
74,0.00020679837152099,4.652019309997558,2.085168981552124,0.5341829359531403,5,0.6653266331658292,0.19745420416196188,0.9121968204333476,0.5659282107610144,0.9462959499422795,0.9772525944749156,0.5419552547722113,0.6,"{0.2: 0.20993031922120275, 0.3: 0.6889880602780825, 0.4: 0.8608550028322757, 0.5: 0.8960178887546346, 0.6: 0.9121968204333476, 0.7: 0.9121415042869953, 0.8: 0.8963506040897509}"
79,0.00016176160163057374,4.620892524719238,2.0727224349975586,0.5264534413814544,5,0.642713567839196,0.188949370995546,0.9158271158371887,0.5336624948747622,0.9483541990691277,0.9571162115759105,0.5060049248043699,0.7,"{0.2: 0.28267514651081926, 0.3: 0.7348106500338992, 0.4: 0.8695548159510903, 0.5: 0.8998718355867406, 0.6: 0.9144784395337916, 0.7: 0.9158271158371887, 0.8: 0.9005133211997824}"
84,0.00011581824164318389,4.661695861816407,2.090124011039734,0.5318018317222595,5,0.6201005025125628,0.18082470504137185,0.9183060085753737,0.5457716774724802,0.9497269295056545,0.9589956768216428,0.49049275659968117,0.7,"{0.2: 0.3770552588963035, 0.3: 0.7809760033206331, 0.4: 0.8766371772357352, 0.5: 0.9036782393302568, 0.6: 0.9167243132143921, 0.7: 0.9183060085753737, 0.8: 0.9041488413201637}"
89,7.346554774059796e-05,4.569667530059815,2.0534882307052613,0.5087224185466767,5,0.5974874371859297,0.17311024016294724,0.920284606520124,0.5575310547854129,0.9507941129563532,0.9607159682243738,0.4752422939155693,0.7,"{0.2: 0.4573638521993529, 0.3: 0.8185224999963933, 0.4: 0.8832354671609064, 0.5: 0.9077491704664524, 0.6: 0.9188018404857708, 0.7: 0.920284606520124, 0.8: 0.9079349617703557}"
94,3.88492966905711e-05,4.5602422714233395,2.0617033720016478,0.47811717391014097,5,0.5748743718592965,0.16600099893716666,0.9220486235142571,0.5689391823507928,0.9516812828076121,0.961826680641063,0.4648336332673897,0.7,"{0.2: 0.5157704994983338, 0.3: 0.8401661297495345, 0.4: 0.8897699379225396, 0.5: 0.9103994279225004, 0.6: 0.9208114488400213, 0.7: 0.9220486235142571, 0.8: 0.9110312306712518}"
99,1.5357968331482925e-05,4.5750103950500485,2.071090340614319,0.47932045459747313,5,0.5522613065326634,0.15936108697683382,0.9239198664337936,0.580125648880262,0.9526146158503942,0.9628077136057289,0.45023314110049173,0.7,"{0.2: 0.5666939031099278, 0.3: 0.8536384979715868, 0.4: 0.89484159412401, 0.5: 0.9134266626727406, 0.6: 0.9224652757056279, 0.7: 0.9239198664337936, 0.8: 0.9138930497912833}"
104,5.2910575568299456e-06,4.593577480316162,2.0687668323516846,0.5037449598312378,5,0.5296482412060302,0.15323305130004883,0.9259335801461384,0.5936937591886217,0.9536985756635921,0.9638718225583356,0.4355544082684364,0.7,"{0.2: 0.6091950202632549, 0.3: 0.8639310519843993, 0.4: 0.9000077426297673, 0.5: 0.9163384696004843, 0.6: 0.9242975712456302, 0.7: 0.9259335801461384, 0.8: 0.9162941926569466}"
109,0.00029536601626647306,4.511539173126221,2.0608726978302,0.4401287019252777,5,0.507035175879397,0.1474863160879184,0.9273247781430926,0.6053382885237765,0.9543722939626788,0.9639237118488617,0.42407338063628036,0.7,"{0.2: 0.6454437226245552, 0.3: 0.8722003064468455, 0.4: 0.9041542072819675, 0.5: 0.9190184985754494, 0.6: 0.9258012923210895, 0.7: 0.9273247781430926, 0.8: 0.9183676510160038}"
114,0.0002770383690115472,4.637953090667724,2.105298662185669,0.49978150725364684,5,0.48442211055276374,0.14212603446764824,0.9287408649321116,0.612438995709858,0.9551696902514186,0.9643610168683748,0.4148859452657736,0.7,"{0.2: 0.6744061422847994, 0.3: 0.8800070719724968, 0.4: 0.9080564432445019, 0.5: 0.9212597773141216, 0.6: 0.9277111634751655, 0.7: 0.9287408649321116, 0.8: 0.9202929034775693}"
119,0.0002465200384879317,4.519170951843262,2.063728404045105,0.44973873496055605,5,0.46180904522613064,0.1371093273927004,0.9303388870281893,0.6199942601445545,0.9561891159311485,0.9652995647600053,0.40381082111685407,0.7,"{0.2: 0.6984499474457917, 0.3: 0.886929381457526, 0.4: 0.9119337370402161, 0.5: 0.9235084957743172, 0.6: 0.9298811841993395, 0.7: 0.9303388870281893, 0.8: 0.9228203992461792}"
124,0.00020679837152099,4.546878814697266,2.081877040863037,0.4291974067687988,5,0.43919597989949744,0.13255487401516008,0.9316445919433798,0.627752444761349,0.9569794979706499,0.9659235090021102,0.394561741984491,0.7,"{0.2: 0.7196608759749447, 0.3: 0.8926051118217484, 0.4: 0.9148566295730995, 0.5: 0.9262115063510206, 0.6: 0.9315801240937841, 0.7: 0.9316445919433798, 0.8: 0.9248050782304506}"
129,0.00016176160163057374,4.398888969421387,2.0288872718811035,0.3972857654094696,5,0.4165829145728642,0.12840810303504652,0.9333800742008729,0.6353957723605147,0.9581394959964248,0.9666422306079622,0.3814247734125648,0.7,"{0.2: 0.7435072837296978, 0.3: 0.8982140185707953, 0.4: 0.9184474883703424, 0.5: 0.9283347020133562, 0.6: 0.9332087334851449, 0.7: 0.9333800742008729, 0.8: 0.926543897396173}"
134,0.00011581824164318389,4.414921379089355,2.0186599254608155,0.4211912155151367,5,0.39396984924623113,0.12464916515044677,0.9349910410434514,0.6440973018755454,0.9591590415695563,0.9673344694094629,0.3702808206912882,0.7,"{0.2: 0.774262104772158, 0.3: 0.9034310134029576, 0.4: 0.921760589336956, 0.5: 0.9300756055951058, 0.6: 0.9344488958274945, 0.7: 0.9349910410434514, 0.8: 0.9279019344172255}"
139,7.346554774059796e-05,4.412675571441651,2.030699062347412,0.3926825255155563,5,0.3713567839195979,0.12115671944159728,0.9362620509064055,0.6501895803326386,0.9599212045808253,0.9678343992136313,0.3614458856915445,0.7,"{0.2: 0.8095718337246133, 0.3: 0.9076097395984744, 0.4: 0.9240543672587319, 0.5: 0.9320667458760695, 0.6: 0.9356886726655329, 0.7: 0.9362620509064055, 0.8: 0.929324988595087}"
144,3.88492966905711e-05,4.3661620140075685,2.0076241493225098,0.3940575420856476,5,0.3487437185929648,0.11797603792869128,0.937044485830023,0.6522286987778356,0.9603380370419902,0.9678757874640791,0.3552894501502138,0.7,"{0.2: 0.8396949241836589, 0.3: 0.9115953480361111, 0.4: 0.9265840284599037, 0.5: 0.933722161635314, 0.6: 0.9365870462999596, 0.7: 0.937044485830023, 0.8: 0.9304706741361886}"
149,1.5357968331482925e-05,4.40558614730835,2.023471307754517,0.40162752866744994,5,0.3261306532663316,0.11511510343123706,0.9379176510966902,0.7009782889621131,0.9607041656632043,0.9766901928996043,0.3448551535113998,0.6,"{0.2: 0.8652655863273472, 0.3: 0.9149764343642787, 0.4: 0.9287608568470992, 0.5: 0.935355170835356, 0.6: 0.9379176510966902, 0.7: 0.9376747537460366, 0.8: 0.9313374885518046}"
154,5.2910575568299456e-06,4.403251838684082,2.019405889511108,0.40567746758461,5,0.3035175879396984,0.11250942276838498,0.9389065149162727,0.7058519094766184,0.9612682972070405,0.9765032503688388,0.3380645019089902,0.6,"{0.2: 0.8799750692488618, 0.3: 0.9180353825913138, 0.4: 0.9306008037978716, 0.5: 0.9367799497860622, 0.6: 0.9389065149162727, 0.7: 0.9384153372917877, 0.8: 0.9320676720590972}"
159,0.00029536601626647306,4.4053980827331545,2.0311773777008058,0.39596840739250183,5,0.2809045226130653,0.11014200880741462,0.9402405919060266,0.7118321456855005,0.9621142009748836,0.9766337357812526,0.32922681943839566,0.6,"{0.2: 0.887310347640133, 0.3: 0.9205482860780216, 0.4: 0.9321850781533968, 0.5: 0.9378092073244009, 0.6: 0.9402405919060266, 0.7: 0.9397274342813444, 0.8: 0.9331246699340335}"
164,0.0002770383690115472,4.42608528137207,2.0218929052352905,0.42898616194725037,5,0.2582914572864321,0.10801130399490014,0.9411282570394118,0.7154078321013626,0.9626792932604528,0.9767464885883257,0.32326799920768007,0.6,"{0.2: 0.8923717561136726, 0.3: 0.9227615924843321, 0.4: 0.9335696408898735, 0.5: 0.9384018386181873, 0.6: 0.9411282570394118, 0.7: 0.9405377672600906, 0.8: 0.9344123634509864}"
169,0.0002465200384879317,4.383752918243408,2.0390681266784667,0.3765395522117615,5,0.235678391959799,0.10595284688931245,0.9423178415938768,0.7191104876810059,0.9634156095326063,0.9769200031695564,0.3149474264206417,0.6,"{0.2: 0.8963838589821487, 0.3: 0.925532531727431, 0.4: 0.9350126820388268, 0.5: 0.9396334426633683, 0.6: 0.9423178415938768, 0.7: 0.9410556642863827, 0.8: 0.9359937106588665}"
174,0.00020679837152099,4.4238334655761715,2.0451623439788817,0.3945248246192932,5,0.2130653266331658,0.10405334257162534,0.9433887495742735,0.722904379089656,0.9640877505320731,0.9768371734898434,0.3078691962117831,0.6,"{0.2: 0.9014241798583259, 0.3: 0.9272486239346873, 0.4: 0.9364665118223005, 0.5: 0.9416812945998922, 0.6: 0.9433887495742735, 0.7: 0.9419052772171788, 0.8: 0.9372694286895685}"
179,0.00016176160163057374,4.3518373489379885,2.014944052696228,0.3712888717651367,5,0.1904522613065326,0.10234462125943257,0.9447486900392048,0.7271708987713061,0.9650417676593577,0.9775745744110654,0.30061405867064084,0.6,"{0.2: 0.9055885927140884, 0.3: 0.9295093325269382, 0.4: 0.938261756601187, 0.5: 0.9431889760076513, 0.6: 0.9447486900392048, 0.7: 0.9432131577085002, 0.8: 0.9384586484777878}"
184,0.00011581824164318389,4.325488090515137,1.9992721796035766,0.3692842125892639,5,0.1678391959798995,0.10076824671182877,0.9459296351465685,0.7327603738282604,0.9658039255205463,0.978039563592223,0.2900694033201909,0.6,"{0.2: 0.9094889147275035, 0.3: 0.9312574610464918, 0.4: 0.9393357850178211, 0.5: 0.9444234376133449, 0.6: 0.9459296351465685, 0.7: 0.9442136442853732, 0.8: 0.9395785989970343}"
189,7.346554774059796e-05,4.286562585830689,1.9975998163223267,0.3376657485961914,5,0.14522613065326628,0.09937769422928493,0.9467949137823962,0.7372836629234271,0.9664291930548262,0.9786670255399383,0.285380934002124,0.6,"{0.2: 0.9128107137771136, 0.3: 0.9326471459653308, 0.4: 0.9408309855616233, 0.5: 0.9458780587730163, 0.6: 0.9467949137823962, 0.7: 0.9454233845637009, 0.8: 0.9412292153175508}"
194,3.88492966905711e-05,4.37300672531128,2.009943890571594,0.3993519365787506,5,0.12261306532663319,0.09805331188134658,0.947637151737714,0.7399514843373941,0.96713763379845,0.9793213791244759,0.28039231601445586,0.6,"{0.2: 0.9155489873074537, 0.3: 0.9344592819877509, 0.4: 0.9419273503137767, 0.5: 0.9472269124728445, 0.6: 0.947637151737714, 0.7: 0.9463848204992809, 0.8: 0.9422294505861515}"
199,1.5357968331482925e-05,4.300325155258179,1.9960739135742187,0.34876640439033507,5,0.09999999999999998,0.09684493602850498,0.9489651853040059,0.7445935282200378,0.9681887222822656,0.9805442401127107,0.27113593573975087,0.6,"{0.2: 0.9180347357397799, 0.3: 0.9359105695439984, 0.4: 0.9436033945477927, 0.5: 0.9480895299260153, 0.6: 0.9489651853040059, 0.7: 0.9475036058066428, 0.8: 0.9432769674666062}"
0,9.999999999999999e-05,2.9391993999481203,1.4030238032341003,0.27665671743452547,1,1.0,0.408795680755224,0.8178939039451066,0.3352598017787952,0.8836508370509362,0.859926622970203,1.325875011279232,0.6,"{0.2: 0.13203525992091306, 0.3: 0.132027778863147, 0.4: 0.17167428094106166, 0.5: 0.614284010234236, 0.6: 0.8178939039451066, 0.7: 0.7002857687595379, 0.8: 0.30929610656181433}"
0,9.999999999999999e-05,2.9391993999481203,1.4030238032341003,0.27665671743452547,1,1.0,0.408795680755224,0.8178939039451066,0.3352598017787952,0.8836508370509362,0.859926622970203,1.325875011279232,0.6,"{0.2: 0.13203525992091306, 0.3: 0.132027778863147, 0.4: 0.17167428094106166, 0.5: 0.614284010234236, 0.6: 0.8178939039451066, 0.7: 0.7002857687595379, 0.8: 0.30929610656181433}"
0,9.999999999999999e-05,2.9359442591667175,1.4037013471126556,0.2770453684031963,1,1.0,0.40851553892477965,0.8166754972611623,0.33253675001063016,0.8827117790512145,0.8627201969123275,1.3524587953619647,0.6,"{0.2: 0.13203002759244842, 0.3: 0.13202814370406024, 0.4: 0.17342102264054537, 0.5: 0.6183288484992548, 0.6: 0.8166754972611623, 0.7: 0.7009387096354149, 0.8: 0.3176947325177513}"
